key,company,ticker,date
26892,Kemper (NYSE:KMPR),NYSE:KMPR,2013-11-01 11:00:00
26893,Erie Indemnity Company (NASDAQ:ERIE),NASDAQ:ERIE,2013-11-01 10:00:00
26894,"ALLETE, Inc. (NYSE:ALE)",NYSE:ALE,2013-11-01 10:00:00
26895,Public Storage (NYSE:PSA),NYSE:PSA,2013-11-01 11:00:00
26896,The Empire District Electric (NYSE:EDE),NYSE:EDE,2013-11-01 13:00:00
26897,Novo Nordisk A/S (NYSE:NVO),NYSE:NVO,2013-11-01 08:30:00
26898,American Axle & Manufacturing Holdings (NYSE:AXL),NYSE:AXL,2013-11-01 10:00:00
26899,Alpha and Omega Semiconductor Limited (NASDAQ:AOSL),NASDAQ:AOSL,2013-10-30 17:00:00
26900,"EnPro Industries, Inc. (NYSE:NPO)",NYSE:NPO,2013-11-01 10:00:00
26901,Weingarten Realty Investors (NYSE:WRI),NYSE:WRI,2013-11-01 12:00:00
26902,Church & Dwight (NYSE:CHD),NYSE:CHD,2013-11-01 10:00:00
26903,Spirit AeroSystems Holdings (NYSE:SPR),NYSE:SPR,2013-11-01 11:00:00
26904,PNM Resources (NYSE:PNM),NYSE:PNM,2013-11-01 11:00:00
26905,Ford Motor Company (NYSE:F),NYSE:F,2013-11-01 10:00:00
26906,Southwestern Energy (NYSE:SWN),NYSE:SWN,2013-11-01 10:00:00
26907,"Telephone and Data Systems, Inc. (NYSE:TDS)",NYSE:TDS,2013-11-01 10:30:00
26908,Portland General Electric Company (NYSE:POR),NYSE:POR,2013-11-01 11:00:00
26909,Minerals Technologies (NYSE:MTX),NYSE:MTX,2013-11-01 11:00:00
26910,FBL Financial Group (NYSE:FFG),NYSE:FFG,2013-11-01 11:00:00
26911,"Buckeye Partners, L.P. (NYSE:BPL)",NYSE:BPL,2013-11-01 11:00:00
26912,Anworth Mortgage Asset (NYSE:ANH),NYSE:ANH,2013-11-01 13:00:00
26913,Superior Industries International (NYSE:SUP),NYSE:SUP,2013-11-01 13:00:00
26914,"CVR Refining, LP (NYSE:CVRR)",NYSE:CVRR,2013-11-01 12:00:00
26915,"PriceSmart, Inc. (NASDAQ:PSMT)",NASDAQ:PSMT,2013-10-31 12:00:00
26916,Ultra Petroleum (NYSE:UPL),NYSE:UPL,2013-11-01 11:00:00
26917,IPG Photonics Corporation (NASDAQ:IPGP),NASDAQ:IPGP,2013-11-01 10:00:00
26918,Lumos Networks Corp. (NASDAQ:LMOS),NASDAQ:LMOS,2013-10-31 08:30:00
26919,Camden Property Trust (NYSE:CPT),NYSE:CPT,2013-11-01 12:00:00
26920,Apartment Investment & Management (NYSE:AIV),NYSE:AIV,2013-11-01 13:00:00
26921,Blount International Inc. (NYSE:BLT),NYSE:BLT,2013-11-01 13:00:00
26922,Federal Realty Investment Trust (NYSE:FRT),NYSE:FRT,2013-11-01 10:00:00
26923,Niska Gas Storage Partners LLC (NYSE:NKA),NYSE:NKA,2013-10-31 09:00:00
26924,Kite Realty Group Trust (NYSE:KRG),NYSE:KRG,2013-11-01 13:00:00
26925,"Oaktree Capital Group, LLC (NYSE:OAK)",NYSE:OAK,2013-11-01 11:00:00
26926,XOMA Corp (NASDAQ:XOMA),NASDAQ:XOMA,2013-10-30 17:30:00
26927,The Royal Bank of Scotland Group (NYSE:RBS),NYSE:RBS,2013-11-01 05:00:00
26928,"CVR Energy, Inc. (NYSE:CVI)",NYSE:CVI,2013-11-01 14:30:00
26929,Accuride (NYSE:ACW),NYSE:ACW,2013-11-01 15:30:00
26930,Oracle Corporation (NYSE:ORCL),NYSE:ORCL,2012-10-03 13:00:00
26931,Solar Senior Capital Ltd (NASDAQ:SUNS),NASDAQ:SUNS,2013-10-31 11:00:00
26932,Intelsat SA (NYSE:I),NYSE:I,2013-10-31 11:00:00
26933,Medtronic Inc. (NYSE:MDT),NYSE:MDT,2012-10-29 07:00:00
26934,Pulaski Financial Corporation (NASDAQ:PULB),NASDAQ:PULB,2013-10-30 11:00:00
26935,Weyco Group Inc. (NASDAQ:WEYS),NASDAQ:WEYS,2013-10-30 11:00:00
26936,Phillips 66 Partners LP (NYSE:PSXP),NYSE:PSXP,2013-10-30 15:00:00
26937,Genesee & Wyoming Inc. (NYSE:GWR),NYSE:GWR,2013-11-01 11:00:00
26938,Top Image Systems Ltd. (NASDAQ:TISA),NASDAQ:TISA,2013-10-30 10:00:00
26939,"Proofpoint, Inc. (NASDAQ:PFPT)",NASDAQ:PFPT,2013-10-30 16:30:00
26940,Target Corporation (NYSE:TGT),NYSE:TGT,2013-10-30 13:00:00
26941,Extreme Networks (NASDAQ:EXTR),NASDAQ:EXTR,2013-11-04 08:00:00
26942,Westpac Banking (NYSE:WBK),NYSE:WBK,2013-11-03 18:00:00
26943,Lydall (NYSE:LDL),NYSE:LDL,2013-11-04 11:00:00
26944,TravelCenters of America LLC (NYSE:TA),NYSE:TA,2013-11-04 10:00:00
26945,Sysco (NYSE:SYY),NYSE:SYY,2013-11-04 10:00:00
26946,Realogy Holdings (NYSE:RLGY),NYSE:RLGY,2013-11-04 08:30:00
26947,CME Group (NASDAQ:CME),NASDAQ:CME,2013-11-04 08:30:00
26948,Ryanair Holdings (NASDAQ:RYAAY),NASDAQ:RYAAY,2013-11-04 09:30:00
26949,Granite Construction Incorporated (NYSE:GVA),NYSE:GVA,2013-11-04 11:00:00
26950,Synta Pharmaceuticals (NASDAQ:SNTA),NASDAQ:SNTA,2013-11-04 10:00:00
26951,"Icahn Enterprises, L.P. (NASDAQ:IEP)",NASDAQ:IEP,2013-11-04 10:00:00
26952,Pembina Pipeline (NYSE:PBA),NYSE:PBA,2013-11-04 10:00:00
26953,Kellogg (NYSE:K),NYSE:K,2013-11-04 09:30:00
26954,Vulcan Materials (NYSE:VMC),NYSE:VMC,2013-11-04 11:00:00
26955,AerCap Holdings N.V. (NYSE:AER),NYSE:AER,2013-11-04 09:00:00
26956,"Spectra Energy Partners, LP (NYSE:SEP)",NYSE:SEP,2013-11-04 09:00:00
26957,Ryanair Holdings (NASDAQ:RYAAY),NASDAQ:RYAAY,2013-11-04 04:00:00
26958,Enersis S.A. (NYSE:ENI),NYSE:ENI,2013-11-04 11:00:00
26959,Interval Leisure Group (NASDAQ:IILG),NASDAQ:IILG,2013-11-04 16:30:00
26960,"MFA Financial, Inc. (NYSE:MFA)",NYSE:MFA,2013-11-04 10:00:00
26961,U.S. Auto Parts Network (NASDAQ:PRTS),NASDAQ:PRTS,2013-11-04 17:00:00
26962,Red Lion Hotels (NYSE:RLH),NYSE:RLH,2013-11-04 17:00:00
26963,Jamba (NASDAQ:JMBA),NASDAQ:JMBA,2013-11-04 17:00:00
26964,inContact (NASDAQ:SAAS),NASDAQ:SAAS,2013-11-04 16:30:00
26965,Synchronoss Technologies (NASDAQ:SNCR),NASDAQ:SNCR,2013-11-04 16:30:00
26966,Fabrinet (NYSE:FN),NYSE:FN,2013-11-04 17:00:00
26967,Barnes Group Inc (NYSE:B),NYSE:B,2013-11-04 16:30:00
26968,Tutor Perini (NYSE:TPC),NYSE:TPC,2013-11-04 17:00:00
26969,Vimicro International Corporation (NASDAQ:VIMC),NASDAQ:VIMC,2013-11-04 17:00:00
26970,Cutera (NASDAQ:CUTR),NASDAQ:CUTR,2013-11-04 17:00:00
26971,LeapFrog Enterprises (NYSE:LF),NYSE:LF,2013-11-04 17:00:00
26972,"PROS Holdings, Inc. (NYSE:PRO)",NYSE:PRO,2013-11-04 16:30:00
26973,"Cardica, Inc. (NASDAQ:CRDC)",NASDAQ:CRDC,2013-11-05 16:30:00
26974,Black Diamond (NASDAQ:BDE),NASDAQ:BDE,2013-11-04 17:00:00
26975,Qualys (NASDAQ:QLYS),NASDAQ:QLYS,2013-11-04 05:00:00
26976,Rudolph Technologies (NYSE:RTEC),NYSE:RTEC,2013-11-04 16:30:00
26977,"Cornerstone OnDemand, Inc. (NASDAQ:CSOD)",NASDAQ:CSOD,2013-11-04 17:00:00
26978,Hudson Pacific Properties (NYSE:HPP),NYSE:HPP,2013-11-04 16:30:00
26979,Impax Laboratories (NASDAQ:IPXL),NASDAQ:IPXL,2013-11-04 16:30:00
26980,Wright Medical Group (NASDAQ:WMGI),NASDAQ:WMGI,2013-11-04 16:30:00
26981,Weyerhaeuser Co. (NYSE:WY),NYSE:WY,2013-11-04 08:30:00
26982,DURECT Corporation (NASDAQ:DRRX),NASDAQ:DRRX,2013-11-04 16:30:00
26983,"Nautilus, Inc. (NYSE:NLS)",NYSE:NLS,2013-11-04 16:30:00
26984,Virtusa Corporation (NASDAQ:VRTU),NASDAQ:VRTU,2013-11-04 17:00:00
26985,"ZipRealty, Inc. (NASDAQ:ZIPR)",NASDAQ:ZIPR,2013-11-04 17:00:00
26986,"Cardtronics, Inc. (NASDAQ:CATM)",NASDAQ:CATM,2013-11-04 05:00:00
26987,Century Aluminum Company (NASDAQ:CENX),NASDAQ:CENX,2013-11-04 17:00:00
26988,"Gigamon, Inc. (NYSE:GIMO)",NYSE:GIMO,2013-11-04 17:00:00
26989,The Advisory Board (NASDAQ:ABCO),NASDAQ:ABCO,2013-11-04 17:30:00
26990,"HFF, Inc. (NYSE:HF)",NYSE:HF,2013-11-04 18:00:00
26991,Volcano (NASDAQ:VOLC),NASDAQ:VOLC,2013-11-04 17:00:00
26992,Philippine Long Distance Telephone Company (NYSE:PHI),NYSE:PHI,2013-11-05 02:00:00
26993,Intercontinental Hotels Group (NYSE:IHG),NYSE:IHG,2013-11-05 04:30:00
26994,DryShips Inc. (NASDAQ:DRYS),NASDAQ:DRYS,2013-11-05 09:00:00
26995,"Acura Pharmaceuticals, Inc. (NASDAQ:ACUR)",NASDAQ:ACUR,2013-11-05 08:30:00
26996,Intercontinental Hotels Group (NYSE:IHG),NYSE:IHG,2013-11-05 09:00:00
26997,Entertainment Gaming Asia Inc. (NASDAQ:EGT),NASDAQ:EGT,2013-11-05 08:30:00
26998,Mosaic Co (NYSE:MOS),NYSE:MOS,2013-11-05 09:00:00
26999,CVS Caremark (NYSE:CVS),NYSE:CVS,2013-11-05 08:30:00
27000,XPO Logistics (NYSE:XPO),NYSE:XPO,2013-11-05 08:30:00
27001,Michael Kors Holdings Limited (NYSE:KORS),NYSE:KORS,2013-11-05 08:00:00
27002,Gentiva Health Services (NASDAQ:GTIV),NASDAQ:GTIV,2013-11-05 09:00:00
27003,Cognizant Technology Solutions (NASDAQ:CTSH),NASDAQ:CTSH,2013-11-05 08:00:00
27004,Ocean Rig UDW (NASDAQ:ORIG),NASDAQ:ORIG,2013-11-05 08:00:00
27005,"Universal Insurance Holdings, Inc. (NYSE:UVE)",NYSE:UVE,2013-11-04 17:00:00
27006,Pike Electric (NYSE:PIKE),NYSE:PIKE,2013-11-05 09:00:00
27007,National Retail Properties (NYSE:NNN),NYSE:NNN,2013-11-05 10:30:00
27008,Marathon Oil Corporation (NYSE:MRO),NYSE:MRO,2013-11-05 09:00:00
27009,Anadarko Petroleum Corporation (NYSE:APC),NYSE:APC,2013-11-05 09:00:00
27010,"Carrols Restaurant Group, Inc. (NASDAQ:TAST)",NASDAQ:TAST,2013-11-05 20:30:00
27011,"Becton, Dickinson and (NYSE:BDX)",NYSE:BDX,2013-11-05 08:00:00
27012,The First Marblehead (NYSE:FMD),NYSE:FMD,2013-11-05 08:00:00
27013,"Diamondback Energy, Inc. (NASDAQ:FANG)",NASDAQ:FANG,2013-11-05 09:00:00
27014,Endurance Specialty Holdings Ltd. (NYSE:ENH),NYSE:ENH,2013-11-05 08:30:00
27015,Zoetis (NYSE:ZTS),NYSE:ZTS,2013-11-05 08:30:00
27016,General Cable (NYSE:BGC),NYSE:BGC,2013-11-05 08:30:00
27017,Dex Media (NASDAQ:DXM),NASDAQ:DXM,2013-11-05 10:00:00
27018,"Momenta Pharmaceuticals, Inc. (NASDAQ:MNTA)",NASDAQ:MNTA,2013-11-05 10:00:00
27019,EarthLink (NASDAQ:ELNK),NASDAQ:ELNK,2013-11-05 08:30:00
27020,Nexstar Broadcasting Group (NASDAQ:NXST),NASDAQ:NXST,2013-11-05 10:00:00
27021,Vitamin Shoppe (NYSE:VSI),NYSE:VSI,2013-11-05 08:30:00
27022,Stone Energy Corporation (NYSE:SGY),NYSE:SGY,2013-11-05 10:00:00
27023,NTELOS Holdings (NASDAQ:NTLS),NASDAQ:NTLS,2013-11-05 11:00:00
27024,Ashland (NYSE:ASH),NYSE:ASH,2013-11-05 09:00:00
27025,Delphi Automotive PLC (NYSE:DLPH),NYSE:DLPH,2013-11-05 09:00:00
27026,R.R. Donnelley & Sons (NASDAQ:RRD),NASDAQ:RRD,2013-11-05 10:00:00
27027,Prospect Capital Corporation (NASDAQ:PSEC),NASDAQ:PSEC,2013-11-05 11:00:00
27028,Halcón Resources (NYSE:HK),NYSE:HK,2013-11-05 10:00:00
27029,Albany International Corp. (NYSE:AIN),NYSE:AIN,2013-11-05 09:00:00
27030,Newfield Exploration (NYSE:NFX),NYSE:NFX,2013-11-05 08:30:00
27031,"Sykes Enterprises, Incorporated (NASDAQ:SYKE)",NASDAQ:SYKE,2013-11-05 10:00:00
27032,Regis (NYSE:RGS),NYSE:RGS,2013-11-05 11:00:00
27033,"Atlas Financial Holdings, Inc. (NASDAQ:AFH)",NASDAQ:AFH,2013-11-05 08:30:00
27034,International Flavors & Fragrances (NYSE:IFF),NYSE:IFF,2013-11-05 10:00:00
27035,Demandware (NYSE:DWRE),NYSE:DWRE,2013-11-05 08:30:00
27036,Henry Schein (NASDAQ:HSIC),NASDAQ:HSIC,2013-11-05 10:00:00
27037,"Plains All American Pipeline, L.P. (NYSE:PAA)",NYSE:PAA,2013-11-05 11:00:00
27038,"Dominion Resources, Inc. (NYSE:D)",NYSE:D,2013-11-05 10:00:00
27039,"Immunomedics, Inc. (NASDAQ:IMMU)",NASDAQ:IMMU,2013-11-05 10:00:00
27040,McDermott International (NYSE:MDR),NYSE:MDR,2013-11-05 10:00:00
27041,Hertz Global Holdings (NYSE:HTZ),NYSE:HTZ,2013-11-05 10:00:00
27042,Chemtura (NYSE:CHMT),NYSE:CHMT,2013-11-05 09:00:00
27043,Tenet Healthcare (NYSE:THC),NYSE:THC,2013-11-05 10:00:00
27044,Bridgepoint Education (NYSE:BPI),NYSE:BPI,2013-11-05 11:30:00
27045,Fairpoint Communications (NASDAQ:FRP),NASDAQ:FRP,2013-11-05 08:30:00
27046,HCA Holdings (NYSE:HCA),NYSE:HCA,2013-11-05 11:00:00
27047,Medical Properties Trust Inc. (NYSE:MPW),NYSE:MPW,2013-11-05 11:00:00
27048,"AmTrust Financial Services, Inc. (NASDAQ:AFSI)",NASDAQ:AFSI,2013-11-05 09:00:00
27049,Charter Communications (NASDAQ:CHTR),NASDAQ:CHTR,2013-11-05 10:00:00
27050,Denbury Resources (NYSE:DNR),NYSE:DNR,2013-11-05 11:00:00
27051,Kosmos Energy (NYSE:KOS),NYSE:KOS,2013-11-05 11:00:00
27052,RigNet (NASDAQ:RNET),NASDAQ:RNET,2013-11-05 11:00:00
27053,Affiliated Managers Group (NYSE:AMG),NYSE:AMG,2013-11-05 11:00:00
27054,Gastar Exploration (NYSEMKT:GST),NYSEMKT:GST,2013-11-05 09:30:00
27055,Globe Specialty Metals (NASDAQ:GSM),NASDAQ:GSM,2013-11-05 09:00:00
27056,UIL Holdings Corporation (NYSE:UIL),NYSE:UIL,2013-11-05 10:00:00
27057,Mindray Medical International Ltd. (NYSE:MR),NYSE:MR,2013-11-05 08:00:00
27058,DDR (NYSE:DDR),NYSE:DDR,2013-11-05 10:00:00
27059,American Equity Investment Life Holding (NYSE:AEL),NYSE:AEL,2013-11-05 10:00:00
27060,Rouse Properties (NYSE:RSE),NYSE:RSE,2013-11-05 10:00:00
27061,Lincoln Educational Services (NASDAQ:LINC),NASDAQ:LINC,2013-11-05 10:00:00
27062,"AG Mortgage Investment Trust, Inc. (NYSE:MITT)",NYSE:MITT,2013-11-05 10:00:00
27063,Legacy Reserves LP (NASDAQ:LGCY),NASDAQ:LGCY,2013-11-05 10:00:00
27064,THL Credit (NASDAQ:TCRD),NASDAQ:TCRD,2013-11-05 08:30:00
27065,Douglas Dynamics Inc. (NYSE:PLOW),NYSE:PLOW,2013-11-05 11:00:00
27066,LTC Properties Inc. (NYSE:LTC),NYSE:LTC,2013-11-05 11:00:00
27067,"BioCryst Pharmaceuticals, Inc. (NASDAQ:BCRX)",NASDAQ:BCRX,2013-11-05 11:00:00
27068,Balchem Corporation (NASDAQ:BCPC),NASDAQ:BCPC,2013-11-05 11:00:00
27069,Rowan Companies (NYSE:RDC),NYSE:RDC,2013-11-05 11:00:00
27070,Health Care REIT (NYSE:HCN),NYSE:HCN,2013-11-05 10:00:00
27071,IntercontinentalExchange (NYSE:ICE),NYSE:ICE,2013-11-05 08:30:00
27072,National Health Investors (NYSE:NHI),NYSE:NHI,2013-11-05 09:00:00
27073,Red Robin Gourmet Burgers (NASDAQ:RRGB),NASDAQ:RRGB,2013-11-05 10:00:00
27074,CF Industries Holdings (NYSE:CF),NYSE:CF,2013-11-05 11:30:00
27075,Primoris Services (NASDAQ:PRIM),NASDAQ:PRIM,2013-11-05 10:00:00
27076,Calgon Carbon Corporation (NYSE:CCC),NYSE:CCC,2013-11-05 10:30:00
27077,"Arcos Dorados Holding, Inc. (NYSE:ARCO)",NYSE:ARCO,2013-11-05 10:00:00
27078,Argo Group International Holdings Ltd. (NASDAQ:AGII),NASDAQ:AGII,2013-11-05 10:00:00
27079,Pioneer Natural Resources (NYSE:PXD),NYSE:PXD,2013-11-05 10:00:00
27080,Ares Capital (NASDAQ:ARCC),NASDAQ:ARCC,2013-11-05 12:00:00
27081,Regeneron Pharmaceuticals (NASDAQ:REGN),NASDAQ:REGN,2013-11-05 08:30:00
27082,Astronics (NASDAQ:ATRO),NASDAQ:ATRO,2013-11-05 11:00:00
27083,Headwaters Incorporated (NYSE:HW),NYSE:HW,2013-11-05 11:00:00
27084,"Akorn, Inc. (NASDAQ:AKRX)",NASDAQ:AKRX,2013-11-05 10:00:00
27085,"MarineMax, Inc. (NYSE:HZO)",NYSE:HZO,2013-11-05 10:00:00
27086,Ryman Hospitality Properties (NYSE:RHP),NYSE:RHP,2013-11-05 12:00:00
27087,American States Water (NYSE:AWR),NYSE:AWR,2013-11-05 14:00:00
27088,Aircastle Limited (NYSE:AYR),NYSE:AYR,2013-11-05 10:15:00
27089,Zebra Technologies Corp. (NASDAQ:ZBRA),NASDAQ:ZBRA,2013-11-05 11:00:00
27090,Hecla Mining Co. (NYSE:HL),NYSE:HL,2013-11-05 10:00:00
27091,Comstock Resources (NYSE:CRK),NYSE:CRK,2013-11-05 11:00:00
27092,Kadant Inc. (NYSE:KAI),NYSE:KAI,2013-11-05 11:00:00
27093,Whitestone REIT (NYSE:WSR),NYSE:WSR,2013-11-05 12:00:00
27094,R.G. Barry (NASDAQ:DFZ),NASDAQ:DFZ,2013-11-05 09:00:00
27095,Multi-Color (NASDAQ:LABL),NASDAQ:LABL,2013-11-05 10:00:00
27096,"Stag Industrial, Inc. (NYSE:STAG)",NYSE:STAG,2013-11-05 11:00:00
27097,Carrizo Oil & Gas (NASDAQ:CRZO),NASDAQ:CRZO,2013-11-05 09:00:00
27098,Weatherford International Ltd. (NYSE:WFT),NYSE:WFT,2013-11-04 08:30:00
27099,Apollo Commercial Real Estate Finance (NYSE:ARI),NYSE:ARI,2013-11-05 10:00:00
27100,Forest Oil (NYSE:FST),NYSE:FST,2013-11-05 09:00:00
27101,FirstEnergy (NYSE:FE),NYSE:FE,2013-11-05 13:00:00
27102,Louisiana-Pacific (NYSE:LPX),NYSE:LPX,2013-11-05 11:00:00
27103,Sempra Energy (NYSE:SRE),NYSE:SRE,2013-11-05 13:00:00
27104,"Hill International, Inc. (NYSE:HIL)",NYSE:HIL,2013-11-05 11:00:00
27105,"PAA Natural Gas Storage, L.P. (NYSE:PNG)",NYSE:PNG,2013-11-05 11:00:00
27106,Tidewater (NYSE:TDW),NYSE:TDW,2013-11-05 11:00:00
27107,Melco Crown Entertainment Limited (NASDAQ:MPEL),NASDAQ:MPEL,2013-11-05 08:30:00
27108,Textainer Group Holdings Limited (NYSE:TGH),NYSE:TGH,2013-11-05 11:00:00
27109,"Dynex Capital, Inc. (NYSE:DX)",NYSE:DX,2013-11-05 11:00:00
27110,Vornado Realty Trust (NYSE:VNO),NYSE:VNO,2013-11-05 10:00:00
27111,Digi International (NASDAQ:DGII),NASDAQ:DGII,2013-10-31 16:30:00
27112,Marathon Petroleum (NYSE:MPC),NYSE:MPC,2013-10-31 10:00:00
27113,Swift Energy Company (NYSE:SFY),NYSE:SFY,2013-10-31 10:00:00
27114,Discovery Communications (NASDAQ:DISCA),NASDAQ:DISCA,2013-10-31 08:30:00
27115,Blue Nile (NASDAQ:NILE),NASDAQ:NILE,2013-10-31 08:30:00
27116,"Greenlight Capital Re, Ltd. (NASDAQ:GLRE)",NASDAQ:GLRE,2013-10-31 09:00:00
27117,"ShoreTel, Inc. (NASDAQ:SHOR)",NASDAQ:SHOR,2013-10-30 17:00:00
27118,Cavium (NASDAQ:CAVM),NASDAQ:CAVM,2013-10-30 17:00:00
27119,Rovi (NASDAQ:ROVI),NASDAQ:ROVI,2013-10-30 17:00:00
27120,Energy XXI (Bermuda) Limited (NASDAQ:EXXI),NASDAQ:EXXI,2013-10-30 10:00:00
27121,Ballard Power Systems (NASDAQ:BLDP),NASDAQ:BLDP,2013-10-30 11:00:00
27122,PAREXEL International (NASDAQ:PRXL),NASDAQ:PRXL,2013-10-30 10:00:00
27123,Littelfuse (NASDAQ:LFUS),NASDAQ:LFUS,2013-10-30 11:00:00
27124,"BlueLinx Holdings, Inc. (NYSE:BXC)",NYSE:BXC,2013-10-30 10:00:00
27125,"LPL Financial Holdings, Inc. (NASDAQ:LPLA)",NASDAQ:LPLA,2013-10-30 08:00:00
27126,Sealed Air (NYSE:SEE),NYSE:SEE,2013-10-30 10:00:00
27127,Spirit Airlines (NASDAQ:SAVE),NASDAQ:SAVE,2013-10-30 10:00:00
27128,Franklin Electric (NASDAQ:FELE),NASDAQ:FELE,2013-10-30 09:00:00
27129,American Tower Corporation (NYSE:AMT),NYSE:AMT,2013-10-30 08:30:00
27130,Graphic Packaging Holding (NYSE:GPK),NYSE:GPK,2013-10-30 10:00:00
27131,Energen Corporation (NYSE:EGN),NYSE:EGN,2013-10-30 10:30:00
27132,Nova Measuring Instruments Ltd. (NASDAQ:NVMI),NASDAQ:NVMI,2013-10-30 08:30:00
27133,Praxair (NYSE:PX),NYSE:PX,2013-10-30 11:00:00
27134,Quaker Chemical (NYSE:KWR),NYSE:KWR,2013-10-30 08:30:00
27135,Hyatt Hotels (NYSE:H),NYSE:H,2013-10-30 11:30:00
27136,Arthur J Gallagher & Co. (NYSE:AJG),NYSE:AJG,2013-10-30 09:00:00
27137,Hatteras Financial Corp (NYSE:HTS),NYSE:HTS,2013-10-30 10:00:00
27138,Virtus Investment Partners (NASDAQ:VRTS),NASDAQ:VRTS,2013-10-30 11:00:00
27139,AudioCodes Ltd. (NASDAQ:AUDC),NASDAQ:AUDC,2013-10-29 09:00:00
27140,Tanger Factory Outlet Centers Inc. (NYSE:SKT),NYSE:SKT,2013-10-30 10:00:00
27141,Ingredion Incorporated (NYSE:INGR),NYSE:INGR,2013-10-30 09:00:00
27142,Ligand Pharmaceuticals Incorporated (NASDAQ:LGND),NASDAQ:LGND,2013-10-30 09:00:00
27143,Cameco (NYSE:CCJ),NYSE:CCJ,2013-10-30 13:00:00
27144,"Saia, Inc. (NASDAQ:SAIA)",NASDAQ:SAIA,2013-10-30 11:00:00
27145,Exelon (NYSE:EXC),NYSE:EXC,2013-10-30 10:00:00
27146,TE Connectivity (NYSE:TEL),NYSE:TEL,2013-10-30 08:30:00
27147,Central European Media Enterprises (NASDAQ:CETV),NASDAQ:CETV,2013-10-30 10:00:00
27148,Sanofi (NYSE:SNY),NYSE:SNY,2013-10-30 09:30:00
27149,Cullen/Frost Bankers (NYSE:CFR),NYSE:CFR,2013-10-30 11:00:00
27150,"Edgewater Technology, Inc. (NASDAQ:EDGW)",NASDAQ:EDGW,2013-10-30 10:00:00
27151,"The Dixie Group, Inc. (NASDAQ:DXYN)",NASDAQ:DXYN,2013-10-30 11:00:00
27152,"American Financial Group, Inc. (NYSE:AFG)",NYSE:AFG,2013-10-30 11:30:00
27153,EXCO Resources (NYSE:XCO),NYSE:XCO,2013-10-30 10:00:00
27154,Arrow Electronics (NYSE:ARW),NYSE:ARW,2013-10-30 13:00:00
27155,Tower International (NYSE:TOWR),NYSE:TOWR,2013-10-30 13:00:00
27156,"KVH Industries, Inc. (NASDAQ:KVHI)",NASDAQ:KVHI,2013-10-30 10:30:00
27157,The Southern Company (NYSE:SO),NYSE:SO,2013-10-30 13:00:00
27158,AU Optronics (NYSE:AUO),NYSE:AUO,2013-10-30 08:00:00
27159,MSC Industrial Direct (NYSE:MSM),NYSE:MSM,2013-10-30 11:00:00
27160,PG&E (NYSE:PCG),NYSE:PCG,2013-10-30 12:00:00
27161,Genworth Financial (NYSE:GNW),NYSE:GNW,2013-10-30 08:00:00
27162,"Green Plains Renewable Energy, Inc. (NASDAQ:GPRE)",NASDAQ:GPRE,2013-10-30 11:00:00
27163,Kimco Realty (NYSE:KIM),NYSE:KIM,2013-10-30 10:00:00
27164,Statoil ASA (NYSE:STO),NYSE:STO,2013-10-30 08:30:00
27165,Itau Unibanco Holding SA (NYSE:ITUB),NYSE:ITUB,2013-10-30 09:30:00
27166,Qiagen NV (NASDAQ:QGEN),NASDAQ:QGEN,2013-10-30 09:30:00
27167,Public Service Enterprise Group (NYSE:PEG),NYSE:PEG,2013-10-30 11:00:00
27168,Cabot (NYSE:CBT),NYSE:CBT,2013-10-30 14:00:00
27169,MBT Financial (NASDAQ:MBTF),NASDAQ:MBTF,2013-10-30 10:00:00
27170,Highwoods Properties Inc. (NYSE:HIW),NYSE:HIW,2013-10-30 11:00:00
27171,Credit Acceptance (NASDAQ:CACC),NASDAQ:CACC,2013-10-30 17:00:00
27172,"TASER International, Inc. (NASDAQ:TASR)",NASDAQ:TASR,2013-10-30 11:00:00
27173,"Blackstone Mortgage Trust, Inc. (NYSE:BXMT)",NYSE:BXMT,2013-10-30 12:00:00
27174,Wisconsin Energy (NYSE:WEC),NYSE:WEC,2013-10-30 14:00:00
27175,Boston Properties (NYSE:BXP),NYSE:BXP,2013-10-30 10:00:00
27176,Range Resources (NYSE:RRC),NYSE:RRC,2013-10-30 09:00:00
27177,"Barrett Business Services, Inc. (NASDAQ:BBSI)",NASDAQ:BBSI,2013-10-30 12:00:00
27178,SM Energy (NYSE:SM),NYSE:SM,2013-10-30 10:00:00
27179,Central Pacific Financial Corp. (NYSE:CPF),NYSE:CPF,2013-10-30 13:00:00
27180,Rocky Brands Inc. (NASDAQ:RCKY),NASDAQ:RCKY,2013-10-30 16:30:00
27181,TIM Participacoes S.A. (NYSE:TSU),NYSE:TSU,2013-10-30 11:00:00
27182,"Cascade Microtech, Inc. (NASDAQ:CSCD)",NASDAQ:CSCD,2013-10-30 17:00:00
27183,"Holly Energy Partners, L.P. (NYSE:HEP)",NYSE:HEP,2013-10-30 16:00:00
27184,Intersil (NASDAQ:ISIL),NASDAQ:ISIL,2013-10-30 16:45:00
27185,Digital Realty Trust (NYSE:DLR),NYSE:DLR,2013-10-30 13:00:00
27186,Fair Isaac (NYSE:FICO),NYSE:FICO,2013-10-30 17:00:00
27187,NeuStar (NYSE:NSR),NYSE:NSR,2013-10-30 16:30:00
27188,"Enbridge Energy Partners, L.P. (NYSE:EEP)",NYSE:EEP,2013-10-30 17:00:00
27189,Silver Spring Networks (NYSE:SSNI),NYSE:SSNI,2013-10-30 16:30:00
